"country_name","country_iso_code","response","parameter","mean","se","ci_lo","ci_hi","inferred_from_neighbor"
"Somalia","SOM","precipitation","a2",-0.638710792791223,0.0521289077502305,-0.740883451981675,-0.536538133600771,NA
"Somalia","SOM","precipitation","b2",-1.03102506039199,0.0529139100209755,-1.1347363240331,-0.927313796750874,NA
"Somalia","SOM","cases","a1",-0.275978358570805,0.0727298242045192,-0.418528814011663,-0.133427903129947,NA
"Somalia","SOM","cases","b1",0.901329857671874,0.0727298242108161,0.758779402218674,1.04388031312507,NA
"Somalia","SOM","cases","a2",-0.190987375935275,0.0727298247494058,-0.33353783244411,-0.0484369194264396,NA
"Somalia","SOM","cases","b2",-0.391402554798223,0.0727298248739103,-0.533953011551088,-0.248852098045359,NA
"South Sudan","SSD","precipitation","a1",-0.773955971118126,0.0272285365077193,-0.827323902673256,-0.720588039562996,NA
"South Sudan","SSD","precipitation","b1",-0.593897298061306,0.0276953917371828,-0.648180265866185,-0.539614330256428,NA
"South Sudan","SSD","precipitation","a2",-0.311304424666777,0.0272564723421585,-0.364727110457407,-0.257881738876146,NA
"South Sudan","SSD","precipitation","b2",-0.0118068519686374,0.0276669255421575,-0.0660340260312661,0.0424203220939913,NA
"South Sudan","SSD","cases","a1",0.976672098746469,0.396728398613976,0.199084437463076,1.75425976002986,NA
"South Sudan","SSD","cases","b1",0.240437353100915,0.338050980135735,-0.422142567965125,0.903017274166956,NA
"South Sudan","SSD","cases","a2",1.52920330364529,0.340358862258622,0.862099933618388,2.19630667367219,NA
"South Sudan","SSD","cases","b2",0.219794477968831,0.348405784825706,-0.463080860289554,0.902669816227215,NA
"Eswatini","SWZ","precipitation","a1",0.929157407063578,0.0770521839355178,0.778135126549963,1.08017968757719,NA
"Eswatini","SWZ","precipitation","b1",0.193088173786179,0.0783733054707322,0.039476495063544,0.346699852508814,NA
"Eswatini","SWZ","precipitation","a2",0.0876971483899078,0.0771312370669398,-0.0634800762612942,0.23887437304111,NA
"Eswatini","SWZ","precipitation","b2",-0.0130033348962642,0.0782927492992029,-0.166457123522702,0.140450453730174,NA
"Eswatini","SWZ","cases","a1",-2.15332005239709,1.57502915064815,-5.24037718766746,0.933737082873283,"South Africa"
"Eswatini","SWZ","cases","b1",-2.90229749426482,1.45894609076517,-5.76183183216456,-0.0427631563650825,"South Africa"
"Eswatini","SWZ","cases","a2",0.668052693192521,1.39856650376259,-2.07313765418216,3.4092430405672,"South Africa"
"Eswatini","SWZ","cases","b2",3.38467454890865,1.64953864382643,0.151578807008838,6.61777029080845,"South Africa"
"Chad","TCD","precipitation","a1",-1.30897821227954,0.039084245698892,-1.38558333384937,-1.23237309070971,NA
"Chad","TCD","precipitation","b1",-0.885989348142159,0.0397543767957847,-0.963907926661897,-0.808070769622421,NA
"Chad","TCD","precipitation","a2",0.0870476199997822,0.0391243445879301,0.0103639046074392,0.163731335392125,NA
"Chad","TCD","precipitation","b2",0.73290148931542,0.0397135135627187,0.655063002732491,0.810739975898349,NA
"Chad","TCD","cases","a1",3.03992901454258,2.28398875514626,-1.43668894554409,7.51654697462926,"Niger"
"Chad","TCD","cases","b1",2.10993291615689,1.6390108827079,-1.1025284139506,5.32239424626438,"Niger"
"Chad","TCD","cases","a2",-3.77138792919162,1.92720424200087,-7.54870824351333,0.0059323851300932,"Niger"
"Chad","TCD","cases","b2",1.34732859449411,1.04496025266698,-0.700793500733173,3.39545068972139,"Niger"
"Togo","TGO","precipitation","a1",-0.803375934649096,0.0363712811050966,-0.874663645615085,-0.732088223683106,NA
"Togo","TGO","precipitation","b1",-0.362611641609575,0.036994896348519,-0.435121638452672,-0.290101644766477,NA
"Togo","TGO","precipitation","a2",-0.342161587918959,0.0364085968961959,-0.413522437835503,-0.270800738002415,NA
"Togo","TGO","precipitation","b2",-0.101372547369142,0.0369568694593901,-0.173808011509547,-0.0289370832287378,NA
"Togo","TGO","cases","a1",1.17053495283689,0.474540848371842,0.240434890028083,2.1006350156457,NA
"Togo","TGO","cases","b1",-0.929111378516643,0.509611529774778,-1.92794997687521,0.0697272198419212,NA
"Togo","TGO","cases","a2",0.129083887425417,0.477669442049733,-0.80714821899206,1.06531599384289,NA
"Togo","TGO","cases","b2",-0.909714107186797,0.505729735884386,-1.90094438952019,0.0815161751465996,NA
"Tanzania","TZA","precipitation","a1",0.929308191600417,0.0391109415007001,0.852650746259045,1.00596563694179,NA
"Tanzania","TZA","precipitation","b1",0.600789280457133,0.0397815300853653,0.522817481489817,0.678761079424449,NA
"Tanzania","TZA","precipitation","a2",0.0181556681306989,0.0391510657230398,-0.0585804206864591,0.0948917569478569,NA
"Tanzania","TZA","precipitation","b2",-0.0161652156556422,0.0397406383801262,-0.0940568668806896,0.0617264355694052,NA
"Tanzania","TZA","cases","a1",0.526941369425165,0.159965580909623,0.213408830842304,0.840473908008025,NA
"Tanzania","TZA","cases","b1",-0.567457836214805,0.158569271593217,-0.87825360853751,-0.2566620638921,NA
"Tanzania","TZA","cases","a2",-0.0955440287961077,0.159716224560747,-0.408587828935172,0.217499771342956,NA
"Tanzania","TZA","cases","b2",-0.306684410825639,0.158820427919599,-0.617972449548053,0.00460362789677454,NA
"Uganda","UGA","precipitation","a1",-0.180377997927329,0.0449293533944617,-0.268439530580474,-0.0923164652741841,NA
"Uganda","UGA","precipitation","b1",-0.298453724662299,0.0456997033921975,-0.388025143311006,-0.208882306013592,NA
"Uganda","UGA","precipitation","a2",-0.460270372889744,0.0449754495966713,-0.548422254099219,-0.372118491680268,NA
"Uganda","UGA","precipitation","b2",-0.374223621213176,0.0456527295797257,-0.463702971189439,-0.284744271236914,NA
"Uganda","UGA","cases","a1",-0.210543656193781,0.542787902994425,-1.27440794606285,0.853320633675293,NA
"Uganda","UGA","cases","b1",0.588079615145075,0.531460489253413,-0.453582943791615,1.62974217408177,NA
"Uganda","UGA","cases","a2",0.460094145957683,0.538182512248441,-0.594743578049261,1.51493186996463,NA
"Uganda","UGA","cases","b2",0.480032299355442,0.536123622754803,-0.570770001243971,1.53083459995486,NA
"South Africa","ZAF","precipitation","a1",0.71292489531262,0.0468239675489458,0.621149918916686,0.804699871708554,NA
"South Africa","ZAF","precipitation","b1",0.312184768079257,0.0476268020570581,0.218836236047423,0.405533300111091,NA
"South Africa","ZAF","precipitation","a2",-0.042065415944242,0.0468720063751942,-0.133934548439623,0.0498037165511387,NA
"South Africa","ZAF","precipitation","b2",0.0416947050279917,0.0475778486519606,-0.0515578783298511,0.134947288385834,NA
"South Africa","ZAF","cases","a1",-2.15332005239709,1.57502915064815,-5.24037718766746,0.933737082873283,NA
"South Africa","ZAF","cases","b1",-2.90229749426482,1.45894609076517,-5.76183183216456,-0.0427631563650825,NA
"South Africa","ZAF","cases","a2",0.668052693192521,1.39856650376259,-2.07313765418216,3.4092430405672,NA
"South Africa","ZAF","cases","b2",3.38467454890865,1.64953864382643,0.151578807008838,6.61777029080845,NA
"Zambia","ZMB","precipitation","a1",1.32720236168256,0.0440436013016974,1.24087690313123,1.41352782023388,NA
"Zambia","ZMB","precipitation","b1",0.473038712037891,0.0447987645805968,0.385233133459921,0.560844290615861,NA
"Zambia","ZMB","precipitation","a2",0.423466730704835,0.0440887888879002,0.337052704484551,0.50988075692512,NA
"Zambia","ZMB","precipitation","b2",0.304509596905852,0.0447527159296573,0.216794273683724,0.39222492012798,NA
"Zambia","ZMB","cases","a1",1.47889832694851,0.323507980444115,0.844822685278041,2.11297396861897,NA
"Zambia","ZMB","cases","b1",0.756413365598124,0.323507984013757,0.122337716931162,1.39048901426509,NA
"Zambia","ZMB","cases","a2",0.781383881484473,0.323507983612165,0.14730823360463,1.41545952936432,NA
"Zambia","ZMB","cases","b2",0.876344413348912,0.323507982046179,0.242268768538401,1.51042005815942,NA
"Zimbabwe","ZWE","precipitation","a1",1.25325922982175,0.0690565233243231,1.11790844410607,1.38861001553742,NA
"Zimbabwe","ZWE","precipitation","b1",0.401035875364657,0.070240552784889,0.263364391906274,0.538707358823039,NA
"Zimbabwe","ZWE","precipitation","a2",0.467379721101161,0.06912737270635,0.331890070596715,0.602869371605607,NA
"Zimbabwe","ZWE","precipitation","b2",0.201642876049958,0.0701683534470494,0.064112903293741,0.339172848806175,NA
"Zimbabwe","ZWE","cases","a1",0.953341028950248,0.158178627090682,0.64331091985251,1.26337113804798,NA
"Zimbabwe","ZWE","cases","b1",0.594439804990095,0.155142339825387,0.290360818932337,0.898518791047854,NA
"Zimbabwe","ZWE","cases","a2",0.327928557001344,0.154963908529238,0.0241992962840372,0.63165781771865,NA
"Zimbabwe","ZWE","cases","b2",0.158949610075257,0.158304240880114,-0.151326702049767,0.46922592220028,NA
