"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"pi","Probability of travel from i to j","point","ZMB","MWI",NA,"mean",0.0786333597428905
"pi","Probability of travel from i to j","point","ZWE","MWI",NA,"mean",0.0787059502589976
"pi","Probability of travel from i to j","point","AGO","NAM",NA,"mean",0.00849207399985958
"pi","Probability of travel from i to j","point","BDI","NAM",NA,"mean",0.000809785122301318
"pi","Probability of travel from i to j","point","BEN","NAM",NA,"mean",0.000418213166306331
"pi","Probability of travel from i to j","point","BFA","NAM",NA,"mean",0.000552286551809489
"pi","Probability of travel from i to j","point","BWA","NAM",NA,"mean",0.014080072751479
"pi","Probability of travel from i to j","point","CAF","NAM",NA,"mean",0.00107463819404106
"pi","Probability of travel from i to j","point","CIV","NAM",NA,"mean",0.000736260434268675
"pi","Probability of travel from i to j","point","CMR","NAM",NA,"mean",0.00081115553516756
"pi","Probability of travel from i to j","point","COD","NAM",NA,"mean",0.00218066201175703
"pi","Probability of travel from i to j","point","COG","NAM",NA,"mean",0.00166235408495749
"pi","Probability of travel from i to j","point","ERI","NAM",NA,"mean",0.000741793202043401
"pi","Probability of travel from i to j","point","ETH","NAM",NA,"mean",0.00111577714357726
"pi","Probability of travel from i to j","point","GAB","NAM",NA,"mean",0.00154632782843652
"pi","Probability of travel from i to j","point","GHA","NAM",NA,"mean",0.000587893231676671
"pi","Probability of travel from i to j","point","GIN","NAM",NA,"mean",0.000653653586898574
"pi","Probability of travel from i to j","point","GMB","NAM",NA,"mean",0.000385947460656196
"pi","Probability of travel from i to j","point","GNB","NAM",NA,"mean",0.000562187107342487
"pi","Probability of travel from i to j","point","GNQ","NAM",NA,"mean",0.00110032665256314
"pi","Probability of travel from i to j","point","KEN","NAM",NA,"mean",0.000902920789774553
"pi","Probability of travel from i to j","point","LBR","NAM",NA,"mean",0.000717889663972403
"pi","Probability of travel from i to j","point","LSO","NAM",NA,"mean",0.00343756116762333
"pi","Probability of travel from i to j","point","MLI","NAM",NA,"mean",0.000731812006585368
"pi","Probability of travel from i to j","point","MOZ","NAM",NA,"mean",0.00265111572195399
"pi","Probability of travel from i to j","point","MRT","NAM",NA,"mean",0.000857856980205126
"pi","Probability of travel from i to j","point","MWI","NAM",NA,"mean",0.00196920506996122
"pi","Probability of travel from i to j","point","NAM","NAM",NA,"mean",NA
"pi","Probability of travel from i to j","point","NER","NAM",NA,"mean",0.000665781886760935
"pi","Probability of travel from i to j","point","NGA","NAM",NA,"mean",0.0012305199437485
"pi","Probability of travel from i to j","point","RWA","NAM",NA,"mean",0.000741045163571599
"pi","Probability of travel from i to j","point","SEN","NAM",NA,"mean",0.000745177200545322
"pi","Probability of travel from i to j","point","SLE","NAM",NA,"mean",0.000631320052606863
"pi","Probability of travel from i to j","point","SOM","NAM",NA,"mean",0.000795431991763264
"pi","Probability of travel from i to j","point","SSD","NAM",NA,"mean",0.000871704571552696
"pi","Probability of travel from i to j","point","SWZ","NAM",NA,"mean",0.00456421486422402
"pi","Probability of travel from i to j","point","TCD","NAM",NA,"mean",0.000946204064910492
"pi","Probability of travel from i to j","point","TGO","NAM",NA,"mean",0.00038293963761822
"pi","Probability of travel from i to j","point","TZA","NAM",NA,"mean",0.00151589224074411
"pi","Probability of travel from i to j","point","UGA","NAM",NA,"mean",0.000892022644131347
"pi","Probability of travel from i to j","point","ZAF","NAM",NA,"mean",0.0130640724689355
"pi","Probability of travel from i to j","point","ZMB","NAM",NA,"mean",0.0037158615127848
"pi","Probability of travel from i to j","point","ZWE","NAM",NA,"mean",0.00455975996999744
"pi","Probability of travel from i to j","point","AGO","NER",NA,"mean",0.0117510062577055
"pi","Probability of travel from i to j","point","BDI","NER",NA,"mean",0.00432381994877143
"pi","Probability of travel from i to j","point","BEN","NER",NA,"mean",0.0208192097543831
"pi","Probability of travel from i to j","point","BFA","NER",NA,"mean",0.0257534374747628
"pi","Probability of travel from i to j","point","BWA","NER",NA,"mean",0.00657330695663129
"pi","Probability of travel from i to j","point","CAF","NER",NA,"mean",0.0217500077670696
"pi","Probability of travel from i to j","point","CIV","NER",NA,"mean",0.0179588857534319
"pi","Probability of travel from i to j","point","CMR","NER",NA,"mean",0.0228294368978177
"pi","Probability of travel from i to j","point","COD","NER",NA,"mean",0.0126439997789994
"pi","Probability of travel from i to j","point","COG","NER",NA,"mean",0.0153963259519281
"pi","Probability of travel from i to j","point","ERI","NER",NA,"mean",0.0104321606224724
"pi","Probability of travel from i to j","point","ETH","NER",NA,"mean",0.0116769006981908
"pi","Probability of travel from i to j","point","GAB","NER",NA,"mean",0.0164550317433564
"pi","Probability of travel from i to j","point","GHA","NER",NA,"mean",0.0185784802746138
"pi","Probability of travel from i to j","point","GIN","NER",NA,"mean",0.0148848456578345
"pi","Probability of travel from i to j","point","GMB","NER",NA,"mean",0.00825537845833785
"pi","Probability of travel from i to j","point","GNB","NER",NA,"mean",0.0116044883022434
"pi","Probability of travel from i to j","point","GNQ","NER",NA,"mean",0.0172934306329113
"pi","Probability of travel from i to j","point","KEN","NER",NA,"mean",0.00633243067110817
"pi","Probability of travel from i to j","point","LBR","NER",NA,"mean",0.0138572482359965
"pi","Probability of travel from i to j","point","LSO","NER",NA,"mean",0.00353574474303127
"pi","Probability of travel from i to j","point","MLI","NER",NA,"mean",0.0381179506914923
"pi","Probability of travel from i to j","point","MOZ","NER",NA,"mean",0.00593523807425011
"pi","Probability of travel from i to j","point","MRT","NER",NA,"mean",0.0279324616193857
"pi","Probability of travel from i to j","point","MWI","NER",NA,"mean",0.00506192729504121
"pi","Probability of travel from i to j","point","NAM","NER",NA,"mean",0.00929130650499851
"pi","Probability of travel from i to j","point","NER","NER",NA,"mean",NA
"pi","Probability of travel from i to j","point","NGA","NER",NA,"mean",0.0851402491607572
"pi","Probability of travel from i to j","point","RWA","NER",NA,"mean",0.00447207444733176
"pi","Probability of travel from i to j","point","SEN","NER",NA,"mean",0.017035737028389
"pi","Probability of travel from i to j","point","SLE","NER",NA,"mean",0.0126114412290157
"pi","Probability of travel from i to j","point","SOM","NER",NA,"mean",0.00674607813836239
"pi","Probability of travel from i to j","point","SSD","NER",NA,"mean",0.0112099664335163
"pi","Probability of travel from i to j","point","SWZ","NER",NA,"mean",0.0058434968959875
"pi","Probability of travel from i to j","point","TCD","NER",NA,"mean",0.0599389059904624
"pi","Probability of travel from i to j","point","TGO","NER",NA,"mean",0.0148127919431903
"pi","Probability of travel from i to j","point","TZA","NER",NA,"mean",0.00656917538719099
"pi","Probability of travel from i to j","point","UGA","NER",NA,"mean",0.00705078174653413
"pi","Probability of travel from i to j","point","ZAF","NER",NA,"mean",0.0098740117661336
"pi","Probability of travel from i to j","point","ZMB","NER",NA,"mean",0.00668955123217441
"pi","Probability of travel from i to j","point","ZWE","NER",NA,"mean",0.00606738728634739
"pi","Probability of travel from i to j","point","AGO","NGA",NA,"mean",0.150802494573921
"pi","Probability of travel from i to j","point","BDI","NGA",NA,"mean",0.0464131101928609
"pi","Probability of travel from i to j","point","BEN","NGA",NA,"mean",0.448005922148193
"pi","Probability of travel from i to j","point","BFA","NGA",NA,"mean",0.293373760173303
"pi","Probability of travel from i to j","point","BWA","NGA",NA,"mean",0.0740855135498714
"pi","Probability of travel from i to j","point","CAF","NGA",NA,"mean",0.254623181502861
"pi","Probability of travel from i to j","point","CIV","NGA",NA,"mean",0.229707640161898
"pi","Probability of travel from i to j","point","CMR","NGA",NA,"mean",0.574959508119901
"pi","Probability of travel from i to j","point","COD","NGA",NA,"mean",0.153098675267846
"pi","Probability of travel from i to j","point","COG","NGA",NA,"mean",0.251975275159719
"pi","Probability of travel from i to j","point","ERI","NGA",NA,"mean",0.0827719739417584
"pi","Probability of travel from i to j","point","ETH","NGA",NA,"mean",0.100934435455095
"pi","Probability of travel from i to j","point","GAB","NGA",NA,"mean",0.313507729134607
"pi","Probability of travel from i to j","point","GHA","NGA",NA,"mean",0.298399045047741
"pi","Probability of travel from i to j","point","GIN","NGA",NA,"mean",0.154261661099339
"pi","Probability of travel from i to j","point","GMB","NGA",NA,"mean",0.077197329110478
"pi","Probability of travel from i to j","point","GNB","NGA",NA,"mean",0.111900785616487
"pi","Probability of travel from i to j","point","GNQ","NGA",NA,"mean",0.405212696814123
"pi","Probability of travel from i to j","point","KEN","NGA",NA,"mean",0.0602857824417195
"pi","Probability of travel from i to j","point","LBR","NGA",NA,"mean",0.163067934138466
"pi","Probability of travel from i to j","point","LSO","NGA",NA,"mean",0.037853041689042
"pi","Probability of travel from i to j","point","MLI","NGA",NA,"mean",0.291483406618042
"pi","Probability of travel from i to j","point","MOZ","NGA",NA,"mean",0.0619859591794968
"pi","Probability of travel from i to j","point","MRT","NGA",NA,"mean",0.21784544211626
"pi","Probability of travel from i to j","point","MWI","NGA",NA,"mean",0.0533256793704019
"pi","Probability of travel from i to j","point","NAM","NGA",NA,"mean",0.109144787846373
"pi","Probability of travel from i to j","point","NER","NGA",NA,"mean",0.54113353588168
"pi","Probability of travel from i to j","point","NGA","NGA",NA,"mean",NA
"pi","Probability of travel from i to j","point","RWA","NGA",NA,"mean",0.0475323201808007
"pi","Probability of travel from i to j","point","SEN","NGA",NA,"mean",0.15665364552011
"pi","Probability of travel from i to j","point","SLE","NGA",NA,"mean",0.135148951028145
"pi","Probability of travel from i to j","point","SOM","NGA",NA,"mean",0.0590869003433347
"pi","Probability of travel from i to j","point","SSD","NGA",NA,"mean",0.103291912018372
"pi","Probability of travel from i to j","point","SWZ","NGA",NA,"mean",0.0620192034798836
"pi","Probability of travel from i to j","point","TCD","NGA",NA,"mean",0.364612782817553
"pi","Probability of travel from i to j","point","TGO","NGA",NA,"mean",0.286971339408137
"pi","Probability of travel from i to j","point","TZA","NGA",NA,"mean",0.0674459518443982
"pi","Probability of travel from i to j","point","UGA","NGA",NA,"mean",0.0699511522825772
"pi","Probability of travel from i to j","point","ZAF","NGA",NA,"mean",0.10741712059561
"pi","Probability of travel from i to j","point","ZMB","NGA",NA,"mean",0.075075599653698
"pi","Probability of travel from i to j","point","ZWE","NGA",NA,"mean",0.0661020666304604
"pi","Probability of travel from i to j","point","AGO","RWA",NA,"mean",0.0182622125704241
"pi","Probability of travel from i to j","point","BDI","RWA",NA,"mean",0.281593727493696
"pi","Probability of travel from i to j","point","BEN","RWA",NA,"mean",0.002443233143886
"pi","Probability of travel from i to j","point","BFA","RWA",NA,"mean",0.0030570222961934
"pi","Probability of travel from i to j","point","BWA","RWA",NA,"mean",0.0110608647988354
"pi","Probability of travel from i to j","point","CAF","RWA",NA,"mean",0.0171294793027438
"pi","Probability of travel from i to j","point","CIV","RWA",NA,"mean",0.00347759919091829
"pi","Probability of travel from i to j","point","CMR","RWA",NA,"mean",0.00687512279042168
"pi","Probability of travel from i to j","point","COD","RWA",NA,"mean",0.0582088498075989
"pi","Probability of travel from i to j","point","COG","RWA",NA,"mean",0.0134007554247169
"pi","Probability of travel from i to j","point","ERI","RWA",NA,"mean",0.0114896576461655
"pi","Probability of travel from i to j","point","ETH","RWA",NA,"mean",0.0226427849452295
"pi","Probability of travel from i to j","point","GAB","RWA",NA,"mean",0.00959744728840817
"pi","Probability of travel from i to j","point","GHA","RWA",NA,"mean",0.00303039910491559
"pi","Probability of travel from i to j","point","GIN","RWA",NA,"mean",0.00303753491701388
"pi","Probability of travel from i to j","point","GMB","RWA",NA,"mean",0.00179425403740185
"pi","Probability of travel from i to j","point","GNB","RWA",NA,"mean",0.00257177605161128
"pi","Probability of travel from i to j","point","GNQ","RWA",NA,"mean",0.00703828565726749
"pi","Probability of travel from i to j","point","KEN","RWA",NA,"mean",0.0305427774047111
"pi","Probability of travel from i to j","point","LBR","RWA",NA,"mean",0.00315316908545459
"pi","Probability of travel from i to j","point","LSO","RWA",NA,"mean",0.00520976627067516
"pi","Probability of travel from i to j","point","MLI","RWA",NA,"mean",0.0041760123731677
"pi","Probability of travel from i to j","point","MOZ","RWA",NA,"mean",0.0156162536976611
"pi","Probability of travel from i to j","point","MRT","RWA",NA,"mean",0.00454580919416221
"pi","Probability of travel from i to j","point","MWI","RWA",NA,"mean",0.0176855411831716
"pi","Probability of travel from i to j","point","NAM","RWA",NA,"mean",0.0121308918376187
"pi","Probability of travel from i to j","point","NER","RWA",NA,"mean",0.00524580649598186
"pi","Probability of travel from i to j","point","NGA","RWA",NA,"mean",0.00877248679352744
"pi","Probability of travel from i to j","point","RWA","RWA",NA,"mean",NA
"pi","Probability of travel from i to j","point","SEN","RWA",NA,"mean",0.00353446835879034
"pi","Probability of travel from i to j","point","SLE","RWA",NA,"mean",0.00281623964322527
"pi","Probability of travel from i to j","point","SOM","RWA",NA,"mean",0.0126360730021002
"pi","Probability of travel from i to j","point","SSD","RWA",NA,"mean",0.0266925596882998
"pi","Probability of travel from i to j","point","SWZ","RWA",NA,"mean",0.00983951791124057
"pi","Probability of travel from i to j","point","TCD","RWA",NA,"mean",0.0107699992661561
"pi","Probability of travel from i to j","point","TGO","RWA",NA,"mean",0.00210630108746466
"pi","Probability of travel from i to j","point","TZA","RWA",NA,"mean",0.0479002221641094
"pi","Probability of travel from i to j","point","UGA","RWA",NA,"mean",0.0729135181990699
"pi","Probability of travel from i to j","point","ZAF","RWA",NA,"mean",0.0140323249949914
"pi","Probability of travel from i to j","point","ZMB","RWA",NA,"mean",0.0218488805725912
"pi","Probability of travel from i to j","point","ZWE","RWA",NA,"mean",0.0140028321795059
"pi","Probability of travel from i to j","point","AGO","SEN",NA,"mean",0.00544313673316714
"pi","Probability of travel from i to j","point","BDI","SEN",NA,"mean",0.00149611507153934
"pi","Probability of travel from i to j","point","BEN","SEN",NA,"mean",0.00698661546863245
"pi","Probability of travel from i to j","point","BFA","SEN",NA,"mean",0.0174344687991702
"pi","Probability of travel from i to j","point","BWA","SEN",NA,"mean",0.00340404891426946
"pi","Probability of travel from i to j","point","CAF","SEN",NA,"mean",0.00445914329043431
"pi","Probability of travel from i to j","point","CIV","SEN",NA,"mean",0.0269323424046624
"pi","Probability of travel from i to j","point","CMR","SEN",NA,"mean",0.00457436252409272
"pi","Probability of travel from i to j","point","COD","SEN",NA,"mean",0.00417434947919869
"pi","Probability of travel from i to j","point","COG","SEN",NA,"mean",0.00484989817940921
"pi","Probability of travel from i to j","point","ERI","SEN",NA,"mean",0.00311020996613625
"pi","Probability of travel from i to j","point","ETH","SEN",NA,"mean",0.00372523650155509
"pi","Probability of travel from i to j","point","GAB","SEN",NA,"mean",0.00555321419947851
"pi","Probability of travel from i to j","point","GHA","SEN",NA,"mean",0.0128439899944889
"pi","Probability of travel from i to j","point","GIN","SEN",NA,"mean",0.0925165563760475
"pi","Probability of travel from i to j","point","GMB","SEN",NA,"mean",0.560037358915973
"pi","Probability of travel from i to j","point","GNB","SEN",NA,"mean",0.301070636920122
"pi","Probability of travel from i to j","point","GNQ","SEN",NA,"mean",0.00530564122491481
"pi","Probability of travel from i to j","point","KEN","SEN",NA,"mean",0.0021914835220953
"pi","Probability of travel from i to j","point","LBR","SEN",NA,"mean",0.0359819558345735
"pi","Probability of travel from i to j","point","LSO","SEN",NA,"mean",0.00193787556760244
"pi","Probability of travel from i to j","point","MLI","SEN",NA,"mean",0.0342582245369027
"pi","Probability of travel from i to j","point","MOZ","SEN",NA,"mean",0.0027132045459197
"pi","Probability of travel from i to j","point","MRT","SEN",NA,"mean",0.0976614030657888
"pi","Probability of travel from i to j","point","MWI","SEN",NA,"mean",0.0021883732218249
"pi","Probability of travel from i to j","point","NAM","SEN",NA,"mean",0.00516270650073881
"pi","Probability of travel from i to j","point","NER","SEN",NA,"mean",0.00845734395608236
"pi","Probability of travel from i to j","point","NGA","SEN",NA,"mean",0.0122361287838231
"pi","Probability of travel from i to j","point","RWA","SEN",NA,"mean",0.00149587024073435
"pi","Probability of travel from i to j","point","SEN","SEN",NA,"mean",NA
"pi","Probability of travel from i to j","point","SLE","SEN",NA,"mean",0.0649298216793339
"pi","Probability of travel from i to j","point","SOM","SEN",NA,"mean",0.00243060264329862
"pi","Probability of travel from i to j","point","SSD","SEN",NA,"mean",0.00297585606573223
"pi","Probability of travel from i to j","point","SWZ","SEN",NA,"mean",0.00304760520985775
"pi","Probability of travel from i to j","point","TCD","SEN",NA,"mean",0.00657429804122173
"pi","Probability of travel from i to j","point","TGO","SEN",NA,"mean",0.00684578550673098
"pi","Probability of travel from i to j","point","TZA","SEN",NA,"mean",0.00251063145299733
"pi","Probability of travel from i to j","point","UGA","SEN",NA,"mean",0.00222684081104446
"pi","Probability of travel from i to j","point","ZAF","SEN",NA,"mean",0.00549014941756416
"pi","Probability of travel from i to j","point","ZMB","SEN",NA,"mean",0.00291188185709288
"pi","Probability of travel from i to j","point","ZWE","SEN",NA,"mean",0.00288595749336742
"pi","Probability of travel from i to j","point","AGO","SLE",NA,"mean",0.00334461122089969
"pi","Probability of travel from i to j","point","BDI","SLE",NA,"mean",0.000851873788661384
"pi","Probability of travel from i to j","point","BEN","SLE",NA,"mean",0.00471649070253298
"pi","Probability of travel from i to j","point","BFA","SLE",NA,"mean",0.0113634820950827
"pi","Probability of travel from i to j","point","BWA","SLE",NA,"mean",0.00200134617263871
"pi","Probability of travel from i to j","point","CAF","SLE",NA,"mean",0.00255922920519602
"pi","Probability of travel from i to j","point","CIV","SLE",NA,"mean",0.0317137059450347
"pi","Probability of travel from i to j","point","CMR","SLE",NA,"mean",0.00280389491687008
"pi","Probability of travel from i to j","point","COD","SLE",NA,"mean",0.00244912065810761
"pi","Probability of travel from i to j","point","COG","SLE",NA,"mean",0.00301206376515568
"pi","Probability of travel from i to j","point","ERI","SLE",NA,"mean",0.0016305860689586
"pi","Probability of travel from i to j","point","ETH","SLE",NA,"mean",0.00199407770950706
"pi","Probability of travel from i to j","point","GAB","SLE",NA,"mean",0.00357769770309879
"pi","Probability of travel from i to j","point","GHA","SLE",NA,"mean",0.0104164818374474
"pi","Probability of travel from i to j","point","GIN","SLE",NA,"mean",0.189670627142974
"pi","Probability of travel from i to j","point","GMB","SLE",NA,"mean",0.0258505799942523
"pi","Probability of travel from i to j","point","GNB","SLE",NA,"mean",0.0531723927483394
"pi","Probability of travel from i to j","point","GNQ","SLE",NA,"mean",0.00345072363969917
"pi","Probability of travel from i to j","point","KEN","SLE",NA,"mean",0.0012038582026735
"pi","Probability of travel from i to j","point","LBR","SLE",NA,"mean",0.0896079342337286
"pi","Probability of travel from i to j","point","LSO","SLE",NA,"mean",0.00111344330528347
"pi","Probability of travel from i to j","point","MLI","SLE",NA,"mean",0.0153085966774859
"pi","Probability of travel from i to j","point","MOZ","SLE",NA,"mean",0.00153531370794633
"pi","Probability of travel from i to j","point","MRT","SLE",NA,"mean",0.0224953497918812
"pi","Probability of travel from i to j","point","MWI","SLE",NA,"mean",0.0012419164760049
"pi","Probability of travel from i to j","point","NAM","SLE",NA,"mean",0.003115770515853
"pi","Probability of travel from i to j","point","NER","SLE",NA,"mean",0.00446000954595382
"pi","Probability of travel from i to j","point","NGA","SLE",NA,"mean",0.00751993721197496
"pi","Probability of travel from i to j","point","RWA","SLE",NA,"mean",0.000849058147204042
"pi","Probability of travel from i to j","point","SEN","SLE",NA,"mean",0.0462532455300324
"pi","Probability of travel from i to j","point","SLE","SLE",NA,"mean",NA
"pi","Probability of travel from i to j","point","SOM","SLE",NA,"mean",0.00129615299391449
"pi","Probability of travel from i to j","point","SSD","SLE",NA,"mean",0.00163504262793269
"pi","Probability of travel from i to j","point","SWZ","SLE",NA,"mean",0.00174091832080108
"pi","Probability of travel from i to j","point","TCD","SLE",NA,"mean",0.00354210584847953
"pi","Probability of travel from i to j","point","TGO","SLE",NA,"mean",0.00497632125175944
"pi","Probability of travel from i to j","point","TZA","SLE",NA,"mean",0.00141084458788387
"pi","Probability of travel from i to j","point","UGA","SLE",NA,"mean",0.00124073677638962
"pi","Probability of travel from i to j","point","ZAF","SLE",NA,"mean",0.00318311619872633
"pi","Probability of travel from i to j","point","ZMB","SLE",NA,"mean",0.00169310996891483
"pi","Probability of travel from i to j","point","ZWE","SLE",NA,"mean",0.00166407720527561
"pi","Probability of travel from i to j","point","AGO","SOM",NA,"mean",0.00716514575876209
"pi","Probability of travel from i to j","point","BDI","SOM",NA,"mean",0.00614014873994172
"pi","Probability of travel from i to j","point","BEN","SOM",NA,"mean",0.00166013648006632
"pi","Probability of travel from i to j","point","BFA","SOM",NA,"mean",0.00225462895371424
"pi","Probability of travel from i to j","point","BWA","SOM",NA,"mean",0.00594964802327468
"pi","Probability of travel from i to j","point","CAF","SOM",NA,"mean",0.00725461384094844
"pi","Probability of travel from i to j","point","CIV","SOM",NA,"mean",0.00251705301314673
"pi","Probability of travel from i to j","point","CMR","SOM",NA,"mean",0.00351164415729298
"pi","Probability of travel from i to j","point","COD","SOM",NA,"mean",0.009381463991517
"pi","Probability of travel from i to j","point","COG","SOM",NA,"mean",0.00511915527032925
"pi","Probability of travel from i to j","point","ERI","SOM",NA,"mean",0.0304574100388663
"pi","Probability of travel from i to j","point","ETH","SOM",NA,"mean",0.0873209833305489
"pi","Probability of travel from i to j","point","GAB","SOM",NA,"mean",0.00432942840047685
"pi","Probability of travel from i to j","point","GHA","SOM",NA,"mean",0.00209670221716981
"pi","Probability of travel from i to j","point","GIN","SOM",NA,"mean",0.00236461828323161
"pi","Probability of travel from i to j","point","GMB","SOM",NA,"mean",0.00147182653730316
"pi","Probability of travel from i to j","point","GNB","SOM",NA,"mean",0.00208291626060488
"pi","Probability of travel from i to j","point","GNQ","SOM",NA,"mean",0.00348515316993067
"pi","Probability of travel from i to j","point","KEN","SOM",NA,"mean",0.0290207368044969
"pi","Probability of travel from i to j","point","LBR","SOM",NA,"mean",0.00234413499157302
"pi","Probability of travel from i to j","point","LSO","SOM",NA,"mean",0.00361177468906283
"pi","Probability of travel from i to j","point","MLI","SOM",NA,"mean",0.00333701004847048
"pi","Probability of travel from i to j","point","MOZ","SOM",NA,"mean",0.00950759135126123
"pi","Probability of travel from i to j","point","MRT","SOM",NA,"mean",0.00385838973794825
"pi","Probability of travel from i to j","point","MWI","SOM",NA,"mean",0.00835915171479888
"pi","Probability of travel from i to j","point","NAM","SOM",NA,"mean",0.00658534203727299
"pi","Probability of travel from i to j","point","NER","SOM",NA,"mean",0.00400204381050499
"pi","Probability of travel from i to j","point","NGA","SOM",NA,"mean",0.00551508418943999
"pi","Probability of travel from i to j","point","RWA","SOM",NA,"mean",0.00639056646030529
"pi","Probability of travel from i to j","point","SEN","SOM",NA,"mean",0.00290449993565297
"pi","Probability of travel from i to j","point","SLE","SOM",NA,"mean",0.00217428100005527
"pi","Probability of travel from i to j","point","SOM","SOM",NA,"mean",NA
"pi","Probability of travel from i to j","point","SSD","SOM",NA,"mean",0.0146877167734959
"pi","Probability of travel from i to j","point","SWZ","SOM",NA,"mean",0.0067531930798183
"pi","Probability of travel from i to j","point","TCD","SOM",NA,"mean",0.00786828999715353
"pi","Probability of travel from i to j","point","TGO","SOM",NA,"mean",0.00142978389462882
"pi","Probability of travel from i to j","point","TZA","SOM",NA,"mean",0.0145160967939597
"pi","Probability of travel from i to j","point","UGA","SOM",NA,"mean",0.0139167006192311
"pi","Probability of travel from i to j","point","ZAF","SOM",NA,"mean",0.00926811894998484
"pi","Probability of travel from i to j","point","ZMB","SOM",NA,"mean",0.00749961347475992
"pi","Probability of travel from i to j","point","ZWE","SOM",NA,"mean",0.00720696856924564
"pi","Probability of travel from i to j","point","AGO","SSD",NA,"mean",0.00914389276597682
"pi","Probability of travel from i to j","point","BDI","SSD",NA,"mean",0.0104182156221425
"pi","Probability of travel from i to j","point","BEN","SSD",NA,"mean",0.00236893750098502
"pi","Probability of travel from i to j","point","BFA","SSD",NA,"mean",0.00298188644964104
"pi","Probability of travel from i to j","point","BWA","SSD",NA,"mean",0.00563130138013416
"pi","Probability of travel from i to j","point","CAF","SSD",NA,"mean",0.0222321458591083
"pi","Probability of travel from i to j","point","CIV","SSD",NA,"mean",0.00317371541920566
"pi","Probability of travel from i to j","point","CMR","SSD",NA,"mean",0.00666479012425299
"pi","Probability of travel from i to j","point","COD","SSD",NA,"mean",0.0192230849423437
"pi","Probability of travel from i to j","point","COG","SSD",NA,"mean",0.00936697727128789
"pi","Probability of travel from i to j","point","ERI","SSD",NA,"mean",0.0219734504717566
"pi","Probability of travel from i to j","point","ETH","SSD",NA,"mean",0.0381907127839379
"pi","Probability of travel from i to j","point","GAB","SSD",NA,"mean",0.00722509319867447
"pi","Probability of travel from i to j","point","GHA","SSD",NA,"mean",0.00281421613744642
"pi","Probability of travel from i to j","point","GIN","SSD",NA,"mean",0.00280388931075651
"pi","Probability of travel from i to j","point","GMB","SSD",NA,"mean",0.00167028885119324
"pi","Probability of travel from i to j","point","GNB","SSD",NA,"mean",0.00237568526570768
"pi","Probability of travel from i to j","point","GNQ","SSD",NA,"mean",0.00582244267620773
"pi","Probability of travel from i to j","point","KEN","SSD",NA,"mean",0.0201498290782031
"pi","Probability of travel from i to j","point","LBR","SSD",NA,"mean",0.00282585687401749
"pi","Probability of travel from i to j","point","LSO","SSD",NA,"mean",0.00294556322814366
"pi","Probability of travel from i to j","point","MLI","SSD",NA,"mean",0.00421130007909065
"pi","Probability of travel from i to j","point","MOZ","SSD",NA,"mean",0.0070819620285023
"pi","Probability of travel from i to j","point","MRT","SSD",NA,"mean",0.00448092124070191
"pi","Probability of travel from i to j","point","MWI","SSD",NA,"mean",0.0067999051946029
"pi","Probability of travel from i to j","point","NAM","SSD",NA,"mean",0.00673024631270165
"pi","Probability of travel from i to j","point","NER","SSD",NA,"mean",0.0062018482564747
"pi","Probability of travel from i to j","point","NGA","SSD",NA,"mean",0.00899111614370491
"pi","Probability of travel from i to j","point","RWA","SSD",NA,"mean",0.0125893644013017
"pi","Probability of travel from i to j","point","SEN","SSD",NA,"mean",0.00331631426840379
"pi","Probability of travel from i to j","point","SLE","SSD",NA,"mean",0.00255784860505826
"pi","Probability of travel from i to j","point","SOM","SSD",NA,"mean",0.0136974789525882
"pi","Probability of travel from i to j","point","SSD","SSD",NA,"mean",NA
"pi","Probability of travel from i to j","point","SWZ","SSD",NA,"mean",0.00531996781462139
"pi","Probability of travel from i to j","point","TCD","SSD",NA,"mean",0.0168236847394689
"pi","Probability of travel from i to j","point","TGO","SSD",NA,"mean",0.00199144777268901
"pi","Probability of travel from i to j","point","TZA","SSD",NA,"mean",0.0130034426570788
"pi","Probability of travel from i to j","point","UGA","SSD",NA,"mean",0.037000311294605
"pi","Probability of travel from i to j","point","ZAF","SSD",NA,"mean",0.00792498691903232
"pi","Probability of travel from i to j","point","ZMB","SSD",NA,"mean",0.00788514765840886
"pi","Probability of travel from i to j","point","ZWE","SSD",NA,"mean",0.00633395892018442
"pi","Probability of travel from i to j","point","AGO","SWZ",NA,"mean",0.00137014199785374
"pi","Probability of travel from i to j","point","BDI","SWZ",NA,"mean",0.000372538995079078
"pi","Probability of travel from i to j","point","BEN","SWZ",NA,"mean",0.000130280008285218
"pi","Probability of travel from i to j","point","BFA","SWZ",NA,"mean",0.000176895514421452
"pi","Probability of travel from i to j","point","BWA","SWZ",NA,"mean",0.00433924125682153
"pi","Probability of travel from i to j","point","CAF","SWZ",NA,"mean",0.000384918536600447
"pi","Probability of travel from i to j","point","CIV","SWZ",NA,"mean",0.000224121511787411
"pi","Probability of travel from i to j","point","CMR","SWZ",NA,"mean",0.000252787259883327
"pi","Probability of travel from i to j","point","COD","SWZ",NA,"mean",0.000759434156264221
"pi","Probability of travel from i to j","point","COG","SWZ",NA,"mean",0.000463459389009211
"pi","Probability of travel from i to j","point","ERI","SWZ",NA,"mean",0.00036450845015314
"pi","Probability of travel from i to j","point","ETH","SWZ",NA,"mean",0.000578969232829511
